id	structure	dispo_id	season	season_year	dispo_type	site_code	lon	lat	local	campaign_start	campaign-end	campaign_duration	trap_night	trap_cat
1802	PNRun SUD	DIM_BAS_PNR16-41450	HIVER	2013-2014	CAGE	DIM	344668	7657209	Jacky Inard	25/06/2013	05/09/2013	72	21	1
1803	PNRun SUD	DIM_BAS_PNR17-41450	HIVER	2013-2014	CAGE	DIM	344990	7657413	Jacky Inard	25/06/2013	05/09/2013	72	22	1
1804	PNRun SUD	DIM_BAS_PNR18-41450	HIVER	2013-2014	CAGE	DIM	344779	7657396	Jacky Inard	25/06/2013	05/09/2013	72	1	1
1805	PNRun SUD	DIM_BAS_PNR18bis-41450	HIVER	2013-2014	CAGE	DIM	344811	7657415	Jacky Inard	25/06/2013	05/09/2013	72	19	0
1806	PNRun SUD	DIM_BAS_PNR19-41450	HIVER	2013-2014	CAGE	DIM	344859	7657514	Jacky Inard	25/06/2013	05/09/2013	72	20	0
1807	PNRun SUD	DIM_BAS_PNR20-41450	HIVER	2013-2014	CAGE	DIM	344767	7657568	Jacky Inard	25/06/2013	05/09/2013	72	19	2
1808	PNRun SUD	DIM_BAS_PNR21-41450	HIVER	2013-2014	CAGE	DIM	344558	7657598	Jacky Inard	25/06/2013	05/09/2013	72	20	1
1809	PNRun SUD	DIM_BAS_PNR22-41450	HIVER	2013-2014	CAGE	DIM	344436	7657452	Jacky Inard	25/06/2013	05/09/2013	72	21	1
1810	PNRun SUD	DIM_BAS_PNR23-41450	HIVER	2013-2014	CAGE	DIM	344220	7657327	Jacky Inard	25/06/2013	05/09/2013	72	21	2
1811	PNRun SUD	DIM_BAS_PNR24-41450	HIVER	2013-2014	CAGE	DIM	344515	7657140	Jacky Inard	25/06/2013	05/09/2013	72	11	1
1812	PNRun SUD	DIM_BAS_PNR25-41450	HIVER	2013-2014	CAGE	DIM	344446	7657017	Jacky Inard	25/06/2013	05/09/2013	72	11	2
1813	PNRun SUD	DIM_BAS_PNR26-41450	HIVER	2013-2014	CAGE	DIM	345007	7657306	Jacky Inard	25/06/2013	05/09/2013	72	12	0
1814	PNRun SUD	DIM_BAS_PNR27-41450	HIVER	2013-2014	CAGE	DIM	344205	7657218	Jacky Inard	25/06/2013	05/09/2013	72	10	0
1815	PNRun SUD	DIM_BAS_PNR28-41450	HIVER	2013-2014	CAGE	DIM	344238	7657425	Jacky Inard	25/06/2013	05/09/2013	72	10	0
1816	PNRun SUD	DIM_BAS_PNR29-41450	HIVER	2013-2014	CAGE	DIM	344203	7657514	Jacky Inard	25/06/2013	05/09/2013	72	10	0
1817	PNRun SUD	DIM_BAS_PNR30-41450	HIVER	2013-2014	CAGE	DIM	344235	7657019	Jacky Inard	25/06/2013	05/09/2013	72	11	0
1818	SEOR	GB01-41491	HIVER	2013-2014	CAGE	GBA	347070	7657968	Roches Noires	05/08/2013	23/08/2013	18	11	1
1819	SEOR	GB02-41491	HIVER	2013-2014	CAGE	GBA	347147	7657611	Roches Noires	05/08/2013	23/08/2013	18	11	0
1820	SEOR	GB03-41491	HIVER	2013-2014	CAGE	GBA	346624	7657953	Roches Noires	05/08/2013	23/08/2013	18	13	1
1821	SEOR	GB03bis-41491	HIVER	2013-2014	CAGE	GBA	346598	7657984	Roches Noires	05/08/2013	23/08/2013	18	3	0
1822	SEOR	GB04-41491	HIVER	2013-2014	CAGE	GBA	346360	7658139	Roches Noires	05/08/2013	23/08/2013	18	12	1
1823	SEOR	GB05-41491	HIVER	2013-2014	CAGE	GBA	346261	7658502	Roches Noires	05/08/2013	23/08/2013	18	11	0
1824	SEOR	GB06-41491	HIVER	2013-2014	CAGE	GBA	346551	7658823	Roches Noires	05/08/2013	23/08/2013	18	11	0
1825	SEOR	GB07-41491	HIVER	2013-2014	CAGE	GBA	346572	7659056	Roches Noires	05/08/2013	23/08/2013	18	11	0
1826	SEOR	GB08-41491	HIVER	2013-2014	CAGE	GBA	346199	7659357	Roches Noires	05/08/2013	23/08/2013	18	12	0
1827	SEOR	GB09-41491	HIVER	2013-2014	CAGE	GBA	345821	7659491	Roches Noires	05/08/2013	23/08/2013	18	12	0
1828	SEOR	GB10-41491	HIVER	2013-2014	CAGE	GBA	345831	7659652	Roches Noires	05/08/2013	23/08/2013	18	10	2
1829	PNRun SUD	DIM_HT_PNR01-41493	HIVER	2013-2014	CAGE	DIM	344056	7658692	Jacky Inard	07/08/2013	05/09/2013	29	8	0
1830	PNRun SUD	DIM_HT_PNR02-41493	HIVER	2013-2014	CAGE	DIM	344168	7658917	Jacky Inard	07/08/2013	05/09/2013	29	8	0
1831	PNRun SUD	DIM_HT_PNR03-41493	HIVER	2013-2014	CAGE	DIM	344326	7659292	Jacky Inard	07/08/2013	05/09/2013	29	7	0
1832	PNRun SUD	DIM_HT_PNR04-41493	HIVER	2013-2014	CAGE	DIM	344486	7659483	Jacky Inard	07/08/2013	05/09/2013	29	7	0
1833	PNRun SUD	DIM_HT_PNR05-41493	HIVER	2013-2014	CAGE	DIM	344536	7659679	Jacky Inard	07/08/2013	05/09/2013	29	7	0
1834	PNRun SUD	DIM_HT_PNR06-41493	HIVER	2013-2014	CAGE	DIM	344407	7659924	Jacky Inard	07/08/2013	05/09/2013	29	2	0
1835	PNRun SUD	DIM_HT_PNR07-41493	HIVER	2013-2014	CAGE	DIM	344398	7660184	Jacky Inard	07/08/2013	05/09/2013	29	2	0
1836	PNRun SUD	DIM_HT_PNR08-41493	HIVER	2013-2014	CAGE	DIM	344398	7660352	Jacky Inard	07/08/2013	05/09/2013	29	2	0
1837	PNRun SUD	DIM_HT_PNR09-41493	HIVER	2013-2014	CAGE	DIM	344419	7660417	Jacky Inard	07/08/2013	05/09/2013	29	1	0
1838	PNRun SUD	DIM_HT_PNR10-41493	HIVER	2013-2014	CAGE	DIM	344430	7660528	Jacky Inard	07/08/2013	05/09/2013	29	2	0
1839	PNRun SUD	DIM_HT_PNR11-41493	HIVER	2013-2014	CAGE	DIM	344500	7660690	Jacky Inard	07/08/2013	05/09/2013	29	0	0
1840	PNRun SUD	DIM_HT_PNR12-41493	HIVER	2013-2014	CAGE	DIM	344629	7660730	Jacky Inard	07/08/2013	05/09/2013	29	0	0
1841	PNRun SUD	DIM_HT_PNR13-41493	HIVER	2013-2014	CAGE	DIM	344763	7660767	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1842	PNRun SUD	DIM_HT_PNR14-41493	HIVER	2013-2014	CAGE	DIM	345085	7660604	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1843	PNRun SUD	DIM_HT_PNR15-41493	HIVER	2013-2014	CAGE	DIM	345267	7660570	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1844	PNRun SUD	DIM_HT_PNR16-41493	HIVER	2013-2014	CAGE	DIM	345339	7660549	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1845	PNRun SUD	DIM_HT_PNR17-41493	HIVER	2013-2014	CAGE	DIM	345317	7660467	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1846	PNRun SUD	DIM_HT_PNR18-41493	HIVER	2013-2014	CAGE	DIM	345316	7660519	Jacky Inard	07/08/2013	05/09/2013	29	2	0
1847	PNRun SUD	DIM_HT_PNR19-41493	HIVER	2013-2014	CAGE	DIM	345347	7660601	Jacky Inard	07/08/2013	05/09/2013	29	1	0
1848	PNRun SUD	DIM_HT_PNR20-41493	HIVER	2013-2014	CAGE	DIM	345374	7660642	Jacky Inard	07/08/2013	05/09/2013	29	1	0
1849	PNRun SUD	DIM_HT_PNR21-41493	HIVER	2013-2014	CAGE	DIM	344946	7660764	Jacky Inard	07/08/2013	05/09/2013	29	3	0
1850	PNRun SUD	DIM_HT_PNR22-41493	HIVER	2013-2014	CAGE	DIM	344997	7660653	Jacky Inard	07/08/2013	05/09/2013	29	4	0
1851	SEOR	MAL2014_01-41835	HIVER	2014-2015	CAGE	MAL	344402	7659922	Malabars	15/07/2014	05/09/2014	52	24	0
1852	SEOR	MAL2014_02-41835	HIVER	2014-2015	CAGE	MAL	344367	7660162	Malabars	15/07/2014	05/09/2014	52	24	0
1853	SEOR	MAL2014_03-41835	HIVER	2014-2015	CAGE	MAL	344390	7660401	Malabars	15/07/2014	05/09/2014	52	24	0
1854	SEOR	MAL2014_04-41835	HIVER	2014-2015	CAGE	MAL	344432	7660527	Malabars	15/07/2014	05/09/2014	52	24	1
1855	SEOR	MAL2014_05-41835	HIVER	2014-2015	CAGE	MAL	344481	7660678	Malabars	15/07/2014	05/09/2014	52	24	0
1856	SEOR	MAL2014_06-41835	HIVER	2014-2015	CAGE	MAL	344630	7660731	Malabars	15/07/2014	05/09/2014	52	24	0
1857	SEOR	MAL2014_07-41835	HIVER	2014-2015	CAGE	MAL	344761	7660769	Malabars	15/07/2014	05/09/2014	52	24	0
1858	SEOR	MAL2014_08-41835	HIVER	2014-2015	CAGE	MAL	344912	7660769	Malabars	15/07/2014	05/09/2014	52	24	0
1859	SEOR	MAL2014_09-41835	HIVER	2014-2015	CAGE	MAL	344997	7660653	Malabars	15/07/2014	05/09/2014	52	24	1
1860	SEOR	MAL2014_10-41835	HIVER	2014-2015	CAGE	MAL	345081	7660606	Malabars	15/07/2014	05/09/2014	52	24	0
1861	SEOR	MAL2014_11-41835	HIVER	2014-2015	CAGE	MAL	345268	7660570	Malabars	15/07/2014	05/09/2014	52	24	1
1862	SEOR	MAL2014_12-41835	HIVER	2014-2015	CAGE	MAL	345318	7660466	Malabars	15/07/2014	05/09/2014	52	24	1
1863	SEOR	MAL2014_13-41835	HIVER	2014-2015	CAGE	MAL	345338	7660552	Malabars	15/07/2014	05/09/2014	52	24	1
1864	SEOR	MAL2014_14-41835	HIVER	2014-2015	CAGE	MAL	345348	7660606	Malabars	15/07/2014	05/09/2014	52	24	0
1865	SEOR	MAL2014_15-41835	HIVER	2014-2015	CAGE	MAL	345379	7660641	Malabars	15/07/2014	05/09/2014	52	24	0
1866	SEOR	MAL2014_16-41835	HIVER	2014-2015	CAGE	MAL	345451	7660726	Malabars	15/07/2014	05/09/2014	52	24	0
1867	SEOR	MAL2014_17-41835	HIVER	2014-2015	CAGE	MAL	345514	7660814	Malabars	15/07/2014	05/09/2014	52	24	0
1868	SEOR	MAL2014_18-41835	HIVER	2014-2015	CAGE	MAL	344511	7660879	Malabars	15/07/2014	05/09/2014	52	24	0
1869	SEOR	MAL2014_19-41835	HIVER	2014-2015	CAGE	MAL	344725	7661150	Malabars	15/07/2014	05/09/2014	52	24	1
1870	SEOR	MAL2014_20-41835	HIVER	2014-2015	CAGE	MAL	345074	7661621	Malabars	15/07/2014	05/09/2014	52	24	0
1871	SEOR	MAL2014_21-41835	HIVER	2014-2015	CAGE	MAL	345463,4	7660006	Malabars	15/07/2014	05/09/2014	52	24	1
1872	SEOR	C01-41857	HIVER	2014-2015	CAGE	GBA	347074	7657582	Roches Noires	06/08/2014	18/08/2014	12	12	1
1873	SEOR	C02-41857	HIVER	2014-2015	CAGE	GBA	346666,3	7657957	Roches Noires	06/08/2014	18/08/2014	12	12	0
1874	SEOR	C03-41857	HIVER	2014-2015	CAGE	GBA	346361,3	7658112	Roches Noires	06/08/2014	18/08/2014	12	12	0
1875	SEOR	C04-41857	HIVER	2014-2015	CAGE	GBA	346453,1	7658733	Roches Noires	06/08/2014	18/08/2014	12	12	0
1876	SEOR	C05-41857	HIVER	2014-2015	CAGE	GBA	346469,9	7658754	Roches Noires	06/08/2014	18/08/2014	12	12	0
1877	SEOR	C06-41857	HIVER	2014-2015	CAGE	GBA	346542,3	7658863	Roches Noires	06/08/2014	18/08/2014	12	12	0
1878	SEOR	C07-41857	HIVER	2014-2015	CAGE	GBA	346596	7659057	Roches Noires	06/08/2014	18/08/2014	12	12	0
1879	SEOR	C08-41857	HIVER	2014-2015	CAGE	GBA	346271,5	7659184	Roches Noires	06/08/2014	18/08/2014	12	12	0
1880	SEOR	C09-41857	HIVER	2014-2015	CAGE	GBA	345837,3	7659471	Roches Noires	06/08/2014	18/08/2014	12	12	0
1881	SEOR	C01-41876	HIVER	2014-2015	CAGE	GBA	347074	7657582	Roches Noires	25/08/2014	06/09/2014	12	12	0
1882	SEOR	C02-41876	HIVER	2014-2015	CAGE	GBA	346666,3	7657957	Roches Noires	25/08/2014	06/09/2014	12	12	0
1883	SEOR	C03-41876	HIVER	2014-2015	CAGE	GBA	346361,3	7658112	Roches Noires	25/08/2014	06/09/2014	12	12	0
1884	SEOR	C04-41876	HIVER	2014-2015	CAGE	GBA	346453,1	7658733	Roches Noires	25/08/2014	06/09/2014	12	12	0
1885	SEOR	C05-41876	HIVER	2014-2015	CAGE	GBA	346469,9	7658754	Roches Noires	25/08/2014	06/09/2014	12	12	0
1886	SEOR	C06-41876	HIVER	2014-2015	CAGE	GBA	346542,3	7658863	Roches Noires	25/08/2014	06/09/2014	12	12	0
1887	SEOR	C07-41876	HIVER	2014-2015	CAGE	GBA	346596	7659057	Roches Noires	25/08/2014	06/09/2014	12	12	0
1888	SEOR	C08-41876	HIVER	2014-2015	CAGE	GBA	346271,5	7659184	Roches Noires	25/08/2014	06/09/2014	12	12	0
1889	SEOR	C09-41876	HIVER	2014-2015	CAGE	GBA	345837,3	7659471	Roches Noires	25/08/2014	06/09/2014	12	12	1
1890	SEOR	MAL2014_01-41913	ETE	2014-2015	CAGE	MAL	344402	7659922	Malabars	01/11/2014	20/02/2015	111	9	0
1891	SEOR	MAL2014_02-41913	ETE	2014-2015	CAGE	MAL	344367	7660162	Malabars	01/11/2014	20/02/2015	111	9	0
1892	SEOR	MAL2014_03-41913	ETE	2014-2015	CAGE	MAL	344390	7660401	Malabars	01/11/2014	20/02/2015	111	9	0
1893	SEOR	MAL2014_04-41913	ETE	2014-2015	CAGE	MAL	344432	7660527	Malabars	01/11/2014	20/02/2015	111	9	0
1894	SEOR	MAL2014_05-41913	ETE	2014-2015	CAGE	MAL	344481	7660678	Malabars	01/11/2014	20/02/2015	111	9	1
1895	SEOR	MAL2014_06-41913	ETE	2014-2015	CAGE	MAL	344630	7660731	Malabars	01/11/2014	20/02/2015	111	9	0
1896	SEOR	MAL2014_07-41913	ETE	2014-2015	CAGE	MAL	344761	7660769	Malabars	01/11/2014	20/02/2015	111	9	1
1897	SEOR	MAL2014_08-41913	ETE	2014-2015	CAGE	MAL	344912	7660769	Malabars	01/11/2014	20/02/2015	111	9	0
1898	SEOR	MAL2014_09-41913	ETE	2014-2015	CAGE	MAL	344997	7660653	Malabars	01/11/2014	20/02/2015	111	9	0
1899	SEOR	MAL2014_10-41913	ETE	2014-2015	CAGE	MAL	345081	7660606	Malabars	01/11/2014	20/02/2015	111	9	0
1900	SEOR	MAL2014_11-41913	ETE	2014-2015	CAGE	MAL	345268	7660570	Malabars	01/11/2014	20/02/2015	111	9	1
1901	SEOR	MAL2014_12-41913	ETE	2014-2015	CAGE	MAL	345318	7660466	Malabars	01/11/2014	20/02/2015	111	9	0
1902	SEOR	MAL2014_13-41913	ETE	2014-2015	CAGE	MAL	345338	7660552	Malabars	01/11/2014	20/02/2015	111	9	0
1903	SEOR	MAL2014_14-41913	ETE	2014-2015	CAGE	MAL	345348	7660606	Malabars	01/11/2014	20/02/2015	111	9	0
1904	SEOR	MAL2014_15-41913	ETE	2014-2015	CAGE	MAL	345379	7660641	Malabars	01/11/2014	20/02/2015	111	9	0
1905	SEOR	MAL2014_16-41913	ETE	2014-2015	CAGE	MAL	345451	7660726	Malabars	01/11/2014	20/02/2015	111	9	0
1906	SEOR	MAL2014_17-41913	ETE	2014-2015	CAGE	MAL	345514	7660814	Malabars	01/11/2014	20/02/2015	111	9	0
1907	SEOR	MAL2014_18-41913	ETE	2014-2015	CAGE	MAL	344511	7660879	Malabars	01/11/2014	20/02/2015	111	9	0
1908	SEOR	MAL2014_19-41913	ETE	2014-2015	CAGE	MAL	344725	7661150	Malabars	01/11/2014	20/02/2015	111	9	0
1909	SEOR	MAL2014_20-41913	ETE	2014-2015	CAGE	MAL	345074	7661621	Malabars	01/11/2014	20/02/2015	111	9	0
1910	SEOR	MAL2014_21-41913	ETE	2014-2015	CAGE	MAL	345463,4	7660006	Malabars	01/11/2014	20/02/2015	111	9	0
1911	SEOR	MAL2014_01-41890	HIVER	2014-2015	CAGE	MAL	344402	7659922	Malabars	08/09/2014	31/10/2014	53	9	0
1912	SEOR	MAL2014_02-41890	HIVER	2014-2015	CAGE	MAL	344367	7660162	Malabars	08/09/2014	31/10/2014	53	9	1
1913	SEOR	MAL2014_03-41890	HIVER	2014-2015	CAGE	MAL	344390	7660401	Malabars	08/09/2014	31/10/2014	53	9	0
1914	SEOR	MAL2014_04-41890	HIVER	2014-2015	CAGE	MAL	344432	7660527	Malabars	08/09/2014	31/10/2014	53	9	0
1915	SEOR	MAL2014_05-41890	HIVER	2014-2015	CAGE	MAL	344481	7660678	Malabars	08/09/2014	31/10/2014	53	9	0
1916	SEOR	MAL2014_06-41890	HIVER	2014-2015	CAGE	MAL	344630	7660731	Malabars	08/09/2014	31/10/2014	53	9	0
